1,Pepê Aquino 23/24,Porto,27,0.411,0.057,0.904,0.509,0.167,0.918,0.477,3169
2,Carlinhos 23/24,Portimonense,29,0.088,0.009,0.813,0.518,0.435,0.201,0.634,3115
